cohort,rcdts,school_name,district,city,county,district_type,district_size,school_type,grades_served,percent_student_enrollment_white,percent_student_enrollment_black_or_african_american,percent_student_enrollment_hispanic_or_latino,percent_student_enrollment_asian,percent_student_enrollment_native_hawaiian_or_other_pacific_islander,percent_student_enrollment_american_indian_or_alaska_native,percent_student_enrollment_two_or_more_races,number_student_enrollment,total_number_of_school_days,student_attendance_rate,student_chronic_truancy_rate,high_school_dropout_rate_total,high_school_4_year_graduation_rate_total,avg_class_size_high_school,teacher_retention_rate,percent_graduates_enrolled_in_a_postsecondary_institution_within_16_months,percent_graduates_enrolled_in_a_postsecondary_institution_within_12_months,percent_9th_grade_on_track
2014,150162990250015,Gage Park High School            ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,1.0,52.1,45.7,0.1,0.1,0.4,0.5,728.0,178.0,79.1,81.3,6.3,74.7,22.9,75.0,0.0,0.0,0.0
2014,150162990250016,Harlan Community Academy HS      ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,6 7 8 9 10 11 12               ,0.0,98.6,0.5,0.1,0.0,0.2,0.6,1007.0,178.0,77.8,75.6,4.3,74.9,21.1,81.9,0.0,0.0,0.0
2014,150162990250017,Harper High School               ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,0.2,97.3,2.2,0.0,0.0,0.0,0.4,553.0,178.0,83.5,53.9,11.2,70.0,18.6,72.3,0.0,0.0,0.0
2014,150162990250019,Hirsch Metropolitan High School  ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,0.3,98.9,0.3,0.0,0.0,0.0,0.5,366.0,178.0,68.4,100.0,16.1,51.9,14.2,69.9,0.0,0.0,0.0
2014,150162990250020,Hubbard High School              ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,3.3,5.7,87.0,3.4,0.0,0.5,0.1,1673.0,178.0,91.7,17.8,2.2,91.7,24.5,93.1,0.0,0.0,0.0
2014,150162990250021,Hyde Park Academy High School    ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,0.0,99.0,0.5,0.0,0.0,0.0,0.6,1063.0,178.0,80.9,90.0,2.9,76.8,20.2,75.9,0.0,0.0,0.0
2014,150162990250022,Kelly High School                ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,2.1,1.6,81.5,14.1,0.0,0.5,0.1,2498.0,178.0,92.5,21.0,1.4,86.3,25.2,93.7,0.0,0.0,0.0
2014,150162990250023,Kelvyn Park High School          ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,2.1,6.0,89.2,0.1,0.0,0.4,2.1,933.0,178.0,76.0,92.3,3.8,70.6,21.0,81.0,0.0,0.0,0.0
2014,150162990250024,Kennedy High School              ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,26.0,4.4,68.2,0.5,0.3,0.3,0.2,1501.0,178.0,88.3,30.2,5.9,67.4,23.2,90.8,0.0,0.0,0.0
2014,150162990250025,Kenwood Academy High School      ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,7 8 9 10 11 12                 ,1.8,88.0,4.1,3.2,0.1,0.1,2.9,1818.0,178.0,91.7,34.5,0.3,91.1,24.1,84.5,0.0,0.0,0.0
2014,150162990250026,Lake View High School            ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,12.8,12.0,64.8,7.4,0.3,0.6,2.2,1425.0,178.0,91.3,31.7,0.8,95.3,22.3,88.4,0.0,0.0,0.0
2014,150162990250027,Lane Technical High School       ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,7 8 9 10 11 12                 ,31.8,8.5,45.9,10.5,0.3,0.6,2.3,4032.0,178.0,93.6,4.4,0.8,94.6,27.0,89.9,0.0,0.0,0.0
2014,150162990250029,Marshall Metropolitan High School,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,0.1,97.7,1.7,0.1,0.0,0.0,0.4,778.0,178.0,80.3,100.0,11.6,75.1,16.2,63.7,0.0,0.0,0.0
2014,150162990250030,Mather High School               ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,21.8,13.1,36.3,25.7,0.4,0.7,2.0,1698.0,178.0,89.6,54.3,1.6,84.7,20.9,92.6,0.0,0.0,0.0
2014,150162990250031,Morgan Park High School          ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,7 8 9 10 11 12                 ,2.6,94.5,1.8,0.1,0.1,0.0,1.0,1467.0,178.0,85.9,58.2,2.8,89.2,26.4,84.1,0.0,0.0,0.0
2014,150162990250034,Phillips Academy High School     ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,0.1,97.3,0.7,0.6,0.1,0.3,0.9,702.0,178.0,82.8,87.5,6.1,69.2,16.9,73.8,0.0,0.0,0.0
2014,150162990250035,Roosevelt High School            ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,6.2,11.1,75.0,6.0,0.3,0.4,0.9,1490.0,178.0,83.7,66.3,1.7,76.9,21.3,85.9,0.0,0.0,0.0
2014,150162990250036,Schurz High School               ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,6.2,9.7,81.6,1.0,0.1,0.6,0.9,2521.0,178.0,85.0,63.0,3.3,80.7,21.8,88.2,0.0,0.0,0.0
2014,150162990250037,Senn High School                 ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,9.7,29.8,43.3,13.2,0.6,0.4,3.1,1270.0,178.0,91.8,34.9,2.8,80.8,24.4,75.8,0.0,0.0,0.0
2014,150162990250039,King College Prep High School    ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,0.5,93.1,4.3,1.2,0.0,0.0,0.8,744.0,178.0,91.8,22.6,0.4,93.8,23.7,93.6,0.0,0.0,0.0
2014,15016299025003C,Perspectives Charter High School ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,CHARTER SCH,6 7 8 9 10 11 12               ,0.9,91.9,5.2,0.4,0.0,0.0,1.4,2159.0,177.0,94.5,24.0,0.7,85.9,20.1,31.2,0.0,0.0,0.0
2014,150162990250041,Steinmetz College Prep HS        ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,11.0,13.7,72.2,1.9,0.1,0.8,0.4,1882.0,178.0,88.0,62.8,2.6,89.2,23.7,89.2,0.0,0.0,0.0
2014,150162990250042,Sullivan High School             ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,4.2,45.5,35.5,12.3,0.4,0.4,1.7,710.0,178.0,85.1,72.1,11.1,70.7,15.7,88.0,0.0,0.0,0.0
2014,150162990250043,Taft High School                 ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,7 8 9 10 11 12                 ,48.7,2.1,39.2,7.8,0.1,0.3,1.8,3247.0,178.0,89.6,43.9,1.9,87.9,22.7,92.9,0.0,0.0,0.0
2014,150162990250044,Tilden Career Communty Academy HS,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,8.7,63.6,23.0,3.3,0.0,0.2,1.2,426.0,178.0,81.5,80.7,9.6,78.7,23.0,54.0,0.0,0.0,0.0
2014,150162990250046,Von Steuben Metro Science HS     ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,18.5,11.8,53.4,13.6,0.2,0.6,1.8,1640.0,178.0,92.5,24.6,0.2,93.0,25.7,93.6,0.0,0.0,0.0
2014,150162990250047,Lincoln Park High School         ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,28.2,25.0,32.1,10.2,0.0,0.3,4.2,2262.0,178.0,87.8,42.1,0.9,89.5,25.3,84.4,0.0,0.0,0.0
2014,150162990250048,Washington  G High School        ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,6.1,7.4,85.2,0.0,0.0,1.1,0.3,1564.0,178.0,86.4,52.3,5.1,85.3,23.4,84.8,0.0,0.0,0.0
2014,150162990250049,Wells Community Academy HS       ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,3.3,47.7,47.5,0.2,0.2,0.3,0.9,646.0,178.0,86.3,44.7,6.8,70.5,18.5,88.4,0.0,0.0,0.0
2014,15016299025004C,Youth Connections Charter HS     ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,CHARTER SCH,10 11 12                       ,1.7,73.0,24.3,0.3,0.1,0.1,0.5,3902.0,175.0,78.0,100.0,44.2,28.5,12.7,69.1,0.0,0.0,0.0
2014,15016299025005C,North Lawndale Charter HS        ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,CHARTER SCH,9 10 11 12                     ,0.0,99.0,0.7,0.0,0.0,0.1,0.1,841.0,185.0,91.8,56.4,0.5,93.0,17.6,75.2,0.0,0.0,0.0
2014,15016299025006C,Noble Street Charter Schools     ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,CHARTER SCH,6 7 8 9 10 11 12               ,1.3,45.8,50.6,1.3,0.0,0.3,0.7,9013.0,177.0,94.1,31.5,0.3,90.1,25.2,80.4,0.0,0.0,0.0
2014,15016299025007C,Young Womens Leadership Chartr HS,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,CHARTER SCH,7 8 9 10 11 12                 ,3.7,83.5,5.8,0.0,0.0,0.6,6.4,328.0,176.0,94.7,33.8,0.0,93.6,21.4,24.6,0.0,0.0,0.0
2014,15016299025008C,Aspira Charter High School       ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,CHARTER SCH,6 7 8 9 10 11 12               ,1.8,3.5,91.8,1.5,0.1,0.8,0.5,1272.0,180.0,92.6,28.6,3.0,43.2,17.0,1.1,0.0,0.0,0.0
2014,15016299025009C,Ace Technical Charter High School,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,CHARTER SCH,9 10 11 12                     ,2.1,76.1,20.9,0.0,0.0,0.6,0.2,473.0,178.0,89.4,54.9,0.0,88.5,17.0,65.7,0.0,0.0,0.0
2014,15016299025010C,Urban Prep Chtr Acad Englewood HS,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,CHARTER SCH,9 10 11 12                     ,0.0,98.9,0.4,0.0,0.0,0.0,0.7,449.0,178.0,94.1,42.3,0.2,0.0,17.6,0.0,0.0,0.0,0.0
2014,15016299025011C,Ford Power House Charter HS      ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,CHARTER SCH,11 12                          ,0.6,91.0,5.6,0.0,0.0,0.6,2.3,177.0,174.0,92.8,42.1,0.0,71.6,25.0,34.1,0.0,0.0,0.0
2014,15016299025012C,IHSCA Charter High School        ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,CHARTER SCH,9 10 11 12                     ,1.4,4.5,93.8,0.1,0.0,0.1,0.0,761.0,176.0,92.7,36.8,0.7,91.7,24.5,58.0,0.0,0.0,0.0
2014,15016299025013C,Urban Prep Chtr Acad Bronzeville ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,CHARTER SCH,9 10 11 12                     ,0.0,98.0,1.6,0.0,0.0,0.0,0.4,496.0,178.0,92.9,44.8,0.4,91.1,20.3,0.0,0.0,0.0,0.0
2014,15016299025014C,Chicago Talent Development HS    ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,CHARTER SCH,9 10 11 12                     ,0.0,96.0,2.9,0.0,0.0,0.0,1.1,175.0,174.0,88.8,70.6,6.3,71.4,15.5,37.5,0.0,0.0,0.0
2014,15016299025015C,EPIC Academy High School         ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,CHARTER SCH,9 10 11 12                     ,0.4,58.6,39.9,0.0,0.2,0.2,0.6,476.0,180.0,89.1,46.4,1.3,68.1,21.8,66.7,0.0,0.0,0.0
2014,15016299025016C,Urban Prep Chtr Acad West Campus ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,CHARTER SCH,9 10 11 12                     ,0.2,97.4,1.5,0.0,0.0,0.2,0.6,470.0,178.0,92.0,53.6,1.3,76.9,17.3,0.0,0.0,0.0,0.0
2014,15016299025017C,Prologue - Johnston Fine Arts HS ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,CHARTER SCH,9 10 11 12                     ,0.0,97.8,1.7,0.0,0.0,0.0,0.4,231.0,181.0,51.6,100.0,24.2,30.9,25.1,0.0,0.0,0.0,0.0
2014,15016299025020C,IJLA Charter High School         ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,CHARTER SCH,10 11 12                       ,1.3,2.6,92.7,0.4,0.0,0.9,2.2,232.0,177.0,76.7,100.0,45.7,6.6,18.2,11.1,0.0,0.0,0.0
2014,150162990250526,Chicago Vocational Career Acad HS,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,0.0,99.1,0.5,0.0,0.0,0.0,0.4,979.0,178.0,86.9,72.7,2.7,87.6,17.8,67.4,0.0,0.0,0.0
2014,150162990250531,Dunbar Vocational Career Acad HS ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,0.2,98.6,0.5,0.2,0.0,0.0,0.5,1112.0,178.0,89.1,64.3,0.4,89.1,23.3,82.8,0.0,0.0,0.0
2014,150162990250533,Jones College Prep High School   ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,33.1,21.4,31.1,10.3,0.4,0.4,3.3,1086.0,178.0,93.9,12.1,0.0,95.4,23.4,90.7,0.0,0.0,0.0
2014,150162990250534,Prosser Career Academy HS        ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,4.2,21.0,73.3,0.4,0.1,0.5,0.5,1478.0,178.0,88.0,51.7,1.0,92.2,24.4,88.9,0.0,0.0,0.0
2014,150162990250536,Richards Career Academy HS       ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,0.9,34.0,64.1,0.2,0.0,0.2,0.5,432.0,178.0,83.7,75.2,9.0,81.7,17.0,76.5,0.0,0.0,0.0
2014,150162990250537,Simeon Career Academy High School,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,0.0,98.7,0.4,0.0,0.0,0.0,0.9,1420.0,178.0,87.0,49.8,0.8,89.3,25.5,87.1,0.0,0.0,0.0
2014,150162990250543,Corliss High School              ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,0.2,96.9,2.5,0.0,0.2,0.0,0.2,550.0,178.0,79.9,95.0,4.2,82.7,23.7,75.2,0.0,0.0,0.0
2014,150162990250545,Clemente Community Academy HS    ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,2.4,23.8,72.7,0.1,0.0,0.3,0.6,776.0,178.0,82.0,78.8,3.7,96.4,20.5,57.8,0.0,0.0,0.0
2014,150162990250616,Manley Career Academy High School,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,0.0,97.1,2.8,0.0,0.0,0.0,0.2,577.0,178.0,83.6,86.7,10.2,77.4,17.5,76.6,0.0,0.0,0.0
2014,150162990250617,Curie Metropolitan High School   ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,2.8,11.3,82.6,2.5,0.1,0.4,0.3,2972.0,178.0,89.9,41.1,2.2,85.9,24.5,92.1,0.0,0.0,0.0
2014,150162990250763,Julian High School               ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,0.1,98.5,0.9,0.0,0.0,0.1,0.4,1075.0,178.0,76.2,95.4,3.6,83.8,18.8,86.6,0.0,0.0,0.0
2014,150162990250764,Young Magnet High School         ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,7 8 9 10 11 12                 ,31.2,23.4,26.1,15.0,0.1,0.3,3.7,2120.0,178.0,95.1,0.7,0.3,94.8,25.4,90.4,0.0,0.0,0.0
2014,150162990250766,Robeson High School              ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,0.2,98.8,0.7,0.0,0.2,0.0,0.2,572.0,178.0,81.1,91.6,13.8,81.8,22.1,77.0,0.0,0.0,0.0
2014,150162990250767,Juarez Community Academy HS      ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,1.1,2.4,94.0,1.2,0.1,0.5,0.6,1699.0,178.0,90.2,57.3,2.4,89.9,22.1,89.4,0.0,0.0,0.0
2014,150162990250772,Chicago HS for Agricult Sciences ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,31.0,41.4,23.7,0.5,0.0,0.3,3.1,587.0,178.0,93.8,15.2,0.9,92.6,22.8,95.1,0.0,0.0,0.0
2014,150162990250779,Hancock College Preparatory HS   ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,3.9,0.8,93.9,0.6,0.0,0.2,0.5,944.0,178.0,88.4,55.1,0.7,91.2,25.6,81.5,0.0,0.0,0.0
2014,150162990250788,Brooks College Prep Academy HS   ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,0.8,84.2,13.4,0.1,0.0,0.3,1.2,752.0,178.0,89.2,60.5,0.1,95.4,23.0,87.0,0.0,0.0,0.0
2014,150162990250794,Northside College Preparatory Hs ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,40.6,8.7,25.3,17.7,0.2,0.4,7.1,1055.0,178.0,93.0,16.6,0.0,98.5,23.2,90.8,0.0,0.0,0.0
2014,150162990250795,Chicago Military Academy HS      ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,1.7,77.2,19.4,0.0,0.0,0.2,1.5,403.0,178.0,89.7,40.8,1.5,91.5,25.6,83.5,0.0,0.0,0.0
2014,150162990250796,Payton College Preparatory HS    ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,42.6,17.8,23.4,10.6,0.2,0.4,5.1,805.0,178.0,93.9,5.2,0.0,90.7,23.4,89.9,0.0,0.0,0.0
2014,150162990250798,Dyett High School                ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,11 12                          ,0.0,97.2,0.0,0.0,0.0,0.9,1.9,108.0,178.0,72.9,100.0,4.6,83.7,16.0,61.1,0.0,0.0,0.0
2014,150162990250799,Hope College Prep High School    ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,0.0,97.8,1.7,0.2,0.0,0.0,0.2,402.0,178.0,81.1,88.4,7.7,82.2,17.5,78.9,0.0,0.0,0.0
2014,150162990250803,Phoenix Military Academy HS      ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,0.2,25.5,73.7,0.2,0.0,0.0,0.4,495.0,178.0,95.3,24.9,0.0,95.3,23.7,90.5,0.0,0.0,0.0
2014,150162990250806,School of Leadership High School ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,12,0.6,97.8,1.1,0.0,0.0,0.0,0.6,180.0,178.0,78.1,80.4,4.4,81.3,26.8,43.9,0.0,0.0,0.0
2014,150162990250818,Spry Community Links High School ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,0.5,1.1,98.4,0.0,0.0,0.0,0.0,186.0,178.0,90.3,25.3,1.6,91.4,16.9,83.3,0.0,0.0,0.0
2014,150162990250820,Chicago Academy High School      ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,21.7,17.1,54.8,4.3,0.2,0.6,1.4,516.0,178.0,93.2,18.3,1.2,83.3,23.5,91.4,0.0,0.0,0.0
2014,150162990250824,Bowen High School                ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,0.4,80.6,17.5,0.0,0.2,0.4,0.9,542.0,178.0,85.9,74.7,6.3,82.4,15.7,56.5,0.0,0.0,0.0
2014,150162990250825,North-Grand High School          ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,0.3,6.9,92.1,0.1,0.1,0.3,0.1,926.0,178.0,88.6,28.7,3.0,84.2,25.4,87.2,0.0,0.0,0.0
2014,150162990250826,Raby High School                 ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,0.0,98.9,0.6,0.0,0.2,0.2,0.0,463.0,178.0,83.7,85.2,3.2,85.2,16.8,68.8,0.0,0.0,0.0
2014,150162990250827,Clark Acad Prep Magnet High Schl ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,7 8 9 10 11 12                 ,0.0,98.5,1.1,0.0,0.0,0.2,0.2,474.0,178.0,91.5,37.1,2.0,87.0,23.4,73.0,0.0,0.0,0.0
2014,150162990250828,Rickover Naval Academy High Schl ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,9.5,12.0,73.0,3.7,0.0,0.8,1.0,507.0,178.0,92.7,22.7,0.0,94.0,23.0,92.8,0.0,0.0,0.0
2014,150162990250829,Uplift Community High School     ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,1.3,85.8,8.3,2.3,0.0,0.0,2.3,303.0,178.0,88.3,49.1,0.7,92.8,18.1,76.6,0.0,0.0,0.0
2014,150162990250830,World Language High School       ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,0.3,10.3,89.1,0.0,0.0,0.3,0.0,350.0,178.0,93.3,25.4,0.3,90.4,17.0,83.1,0.0,0.0,0.0
2014,150162990250831,Douglass Academy High School     ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,0.0,97.0,2.3,0.0,0.0,0.0,0.7,437.0,178.0,75.9,92.4,9.6,87.5,16.5,80.0,0.0,0.0,0.0
2014,150162990250832,Devry Advantage Academy High Schl,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,11 12                          ,9.4,30.9,51.3,6.3,0.0,0.0,2.1,191.0,178.0,94.1,2.6,0.0,100.0,24.0,75.9,0.0,0.0,0.0
2014,150162990250833,Lindblom Math & Science Acad HS  ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,7 8 9 10 11 12                 ,2.2,69.2,25.6,1.5,0.2,0.3,1.0,1112.0,178.0,93.4,20.9,0.4,96.3,23.1,89.0,0.0,0.0,0.0
2014,150162990250834,Bronzeville Scholastic HS        ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,0.0,99.0,0.6,0.0,0.2,0.0,0.2,495.0,178.0,86.4,70.4,0.0,95.1,23.5,70.6,0.0,0.0,0.0
2014,150162990250835,School of Social Justice HS      ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,0.0,9.3,90.4,0.0,0.0,0.0,0.3,356.0,178.0,91.5,32.9,1.4,91.0,20.1,82.2,0.0,0.0,0.0
2014,150162990250836,Multicultural Acad of Scholarshp ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,0.4,13.5,85.1,0.0,0.0,1.1,0.0,282.0,178.0,88.7,48.8,0.7,84.5,14.9,71.4,0.0,0.0,0.0
2014,150162990250837,Infinity Math  Science & Tech HS ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,0.4,11.2,88.2,0.0,0.0,0.2,0.0,475.0,178.0,92.4,36.3,4.4,94.1,19.3,72.2,0.0,0.0,0.0
2014,150162990250839,Austin Bus & Entrepreneurship HS ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,0.0,100.0,0.0,0.0,0.0,0.0,0.0,175.0,178.0,85.1,62.7,0.0,91.1,15.1,32.8,0.0,0.0,0.0
